id,cap_name,type,industry_tree_id,company_id,parentId,mpath,capability_lib_id,capability,tags,location,technologies,hierarchy_id
16398,Field Services,master,,,16386,6385.15512.15705.16386.16398.,450,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16400,Gesture Recognition,master,,,16386,6385.15512.15705.16386.16400.,480,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16402,Grasp Planning,master,,,16386,6385.15512.15705.16386.16402.,481,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16404,Motion Planning,master,,,16386,6385.15512.15705.16386.16404.,616,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16406,Perception Systems,master,,,16386,6385.15512.15705.16386.16406.,676,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16408,Radio Remote Control,master,,,16386,6385.15512.15705.16386.16408.,782,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16410,Receiving,master,,,16386,6385.15512.15705.16386.16410.,789,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16412,Robotic Automation Systems,master,,,16386,6385.15512.15705.16386.16412.,838,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16414,Robotic Grippers,master,,,16386,6385.15512.15705.16386.16414.,839,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16416,Simultaneous Localization and Mapping SLAM,master,,,16386,6385.15512.15705.16386.16416.,889,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16418,Vision Processing,master,,,16386,6385.15512.15705.16386.16418.,965,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16420,Sensors,master,,,15705,6385.15512.15705.16420.,872,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16422,Internet of Things (IoT),master,,,16420,6385.15512.15705.16420.16422.,528,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16424,Industrial Internet of Things (IioT),master,,,16420,6385.15512.15705.16420.16424.,508,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16426,Waste Management,master,,,15705,6385.15512.15705.16426.,972,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16428,Wearable Technology & Mobile,master,,,15705,6385.15512.15705.16428.,974,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16430,Planning,master,,,15705,6385.15512.15705.16430.,691,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16432,Contracting,master,,,15724,6385.15512.15724.16432.,299,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16434,Procurement,master,,,15534,6385.15512.15530.15534.16434.,730,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16436,IT Management,master,,,15530,6385.15512.15530.16436.,545,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16440,Energy Efficiencies,master,,,15512,6385.15512.16440.,430,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],15
16442,Storage,master,,,16440,6385.15512.16440.16442.,911,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16444,Composite Materials,master,,,16440,6385.15512.16440.16444.,282,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16446,Quantum Dots,master,,,16440,6385.15512.16440.16446.,779,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16448,Heat Transfer/Coolants,master,,,16440,6385.15512.16440.16448.,490,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16450,Audit,master,,,15536,6385.15512.15536.16450.,142,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16452,Budgeting,master,,,15536,6385.15512.15536.16452.,185,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16454,Reconciliation,master,,,15542,6385.15512.15536.15542.16454.,790,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16456,Commissions,master,,,15542,6385.15512.15536.15542.16456.,273,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16458,Denials,master,,,15542,6385.15512.15536.15542.16458.,386,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16460,Demand Planning,master,,,15546,6385.15512.15546.16460.,384,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16462,Dispatch,master,,,15546,6385.15512.15546.16462.,397,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16466,Dynamic Dispatch,master,,,16462,6385.15512.15546.16462.16466.,412,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16468,Electronic Interfaces with Carriers,master,,,15550,6385.15512.15546.15550.16468.,424,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16470,Electronic Interfaces with Suppliers,master,,,15550,6385.15512.15546.15550.16470.,425,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16472,Monitor & Visibility,master,,,15550,6385.15512.15546.15550.16472.,610,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16474,Re-Routing,master,,,15550,6385.15512.15546.15550.16474.,819,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16476,Dynamic Vehicle Routing / Predictive Traffic,master,,,15550,6385.15512.15546.15550.16476.,413,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16478,Wearable Technology & Mobile,master,,,16297,6385.15512.16297.16478.,974,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16480,Hedging,master,,,15724,6385.15512.15724.16480.,492,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16482,Loan Management,master,,,15724,6385.15512.15724.16482.,561,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16484,Demand Management,master,,,15713,6385.15512.15713.16484.,383,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],5
16486,Inventory Visibility,master,,,16484,6385.15512.15713.16484.16486.,534,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16488,Scheduling,master,,,16484,6385.15512.15713.16484.16488.,862,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16490,Sort and Stock,master,,,15732,6385.15512.15713.15732.16490.,898,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16492,Augmented Reality,master,,,15719,6385.15512.15713.15719.16492.,144,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16494,Autonomous Vehicles,master,,,15719,6385.15512.15713.15719.16494.,148,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16496,Gesture Recognition,master,,,15719,6385.15512.15713.15719.16496.,480,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16498,Inventory Visibility,master,,,15719,6385.15512.15713.15719.16498.,534,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16500,Multi-echelon Inventory Optimization,master,,,15719,6385.15512.15713.15719.16500.,618,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16502,Numerical Control,master,,,15719,6385.15512.15713.15719.16502.,625,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16504,Optimization,master,,,15719,6385.15512.15713.15719.16504.,639,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16506,Pallet Design (New Materials),master,,,15719,6385.15512.15713.15719.16506.,654,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16508,Predict,master,,,15719,6385.15512.15713.15719.16508.,710,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16510,RFID-based Inventory Management System,master,,,15719,6385.15512.15713.15719.16510.,831,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16512,Robotics,master,,,15719,6385.15512.15713.15719.16512.,841,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16514,Track,master,,,15719,6385.15512.15713.15719.16514.,939,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16516,Virtual Reality,master,,,15719,6385.15512.15713.15719.16516.,963,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16518,Wireless Industrial Gloves,master,,,15719,6385.15512.15713.15719.16518.,976,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16520,Storage,master,,,15713,6385.15512.15713.16520.,911,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16522,Products & Services Operations,master,,,13725,6385.13725.16522.,42,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16527,Loans & Deposits,master,,,6385,6385.16527.,43,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],115
16528,Loans & Deposits,master,,,16522,6385.13725.16522.16528.,43,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16529,Loan,master,,,16528,6385.13725.16522.16528.16529.,44,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16530,Leasing,master,,,6385,6385.16530.,45,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],116
16533,Current Account,master,,,16528,6385.13725.16522.16528.16533.,46,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16535,Deposit Account,master,,,16528,6385.13725.16522.16528.16535.,47,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16537,Corporate Current Account,master,,,16528,6385.13725.16522.16528.16537.,48,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16539,Consumer Loan,master,,,16528,6385.13725.16522.16528.16539.,49,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16541,Corporate Loan,master,,,16528,6385.13725.16522.16528.16541.,50,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16543,Corporate Deposits,master,,,16528,6385.13725.16522.16528.16543.,51,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16545,Corporate Lease,master,,,16528,6385.13725.16522.16528.16545.,52,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16547,Merchandising Loan,master,,,16528,6385.13725.16522.16528.16547.,603,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16549,Mortgage Loan,master,,,16528,6385.13725.16522.16528.16549.,615,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16551,Fiduciary Agreement,master,,,16528,6385.13725.16522.16528.16551.,54,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16553,Savings Account,master,,,16528,6385.13725.16522.16528.16553.,55,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16555,Cards,master,,,16522,6385.13725.16522.16555.,56,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16556,Credit/Charge Card,master,,,22458,6385.16556.,57,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16559,Card Authorization,master,,,16555,6385.13725.16522.16555.16559.,58,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16561,Card Capture,master,,,16555,6385.13725.16522.16555.16561.,59,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16563,Card Billing & Payments,master,,,16555,6385.13725.16522.16555.16563.,60,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16565,Merchant Relations,master,,,16555,6385.13725.16522.16555.16565.,61,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16567,Merchant Acquiring,master,,,16555,6385.13725.16522.16555.16567.,62,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16569,Card Network Participant,master,,,16555,6385.13725.16522.16555.16569.,63,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16571,Consumer Services,master,,,16522,6385.13725.16522.16571.,64,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16572,Corporate Trust Services,master,,,6385,6385.16572.,65,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],117
16575,Remittance,master,,,16571,6385.13725.16522.16571.16575.,66,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16577,Currency Exchange,master,,,16571,6385.13725.16522.16571.16577.,67,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16579,Bank Drafts & Travel Checks,master,,,16571,6385.13725.16522.16571.16579.,68,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16581,Brokered Product,master,,,16571,6385.13725.16522.16571.16581.,69,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16583,Consumer Investments,master,,,16571,6385.13725.16522.16571.16583.,70,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16585,Customer Tax Handling,master,,,16571,6385.13725.16522.16571.16585.,71,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16587,Consumer Advisory Services,master,,,16571,6385.13725.16522.16571.16587.,72,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16589,Trust Services,master,,,16571,6385.13725.16522.16571.16589.,73,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16591,Service Product,master,,,16571,6385.13725.16522.16571.16591.,877,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16593,Investment Management,master,,,16522,6385.13725.16522.16593.,75,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
16594,Investment Portfolio Planning,master,,,6385,6385.16594.,76,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],118
16597,Investment Portfolio Analysis,master,,,16593,6385.13725.16522.16593.16597.,77,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
